# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       4.460804705161e+01       5.512497710868e-02       2.096333835248e+03       3.902526839620e-02       1.207822248203e+04       2.648265659865e+02       5.508641392604e+05       5.965258678767e+02       1.190542698996e-05       2.361288251750e-04       1.266672285248e-03       3.463959279501e-08       8.230396389795e-06       1.522971573395e-03       1.522971573395e-03       6.677301533789e-06      -2.297272703898e-08       2.809460835627e-02       9.911345998089e-01 
       4.457130519703e+01       5.519237374957e-02       2.097275895811e+03       3.897791323681e-02       1.207728042147e+04       2.650194101146e+02       5.503774320369e+05       5.966623498952e+02       1.186710926388e-05       2.355586084594e-04       1.263613456197e-03       3.463959279501e-08       8.203906783445e-06       1.519277720296e-03       1.519277720296e-03       6.655699089645e-06      -2.288944234198e-08       2.811705881490e-02       9.911416383104e-01 
       4.453459294170e+01       5.525985227204e-02       2.098218341057e+03       3.893061570791e-02       1.207633797622e+04       2.652123846080e+02       5.498911339737e+05       5.967988360984e+02       1.182891486375e-05       2.349897687341e-04       1.260562013772e-03       3.463959279501e-08       8.177502434135e-06       1.515592839397e-03       1.515592839397e-03       6.634166173166e-06      -2.280645968113e-08       2.813952737331e-02       9.911486711462e-01 
       4.449791026177e+01       5.532741277527e-02       2.099161171139e+03       3.888337573904e-02       1.207539514614e+04       2.654054895415e+02       5.494052447345e+05       5.969353264830e+02       1.179084339265e-05       2.344223026738e-04       1.257517940137e-03       3.463959279501e-08       8.151183067467e-06       1.511916908864e-03       1.511916908864e-03       6.612702560577e-06      -2.272377796065e-08       2.816201404607e-02       9.911556983204e-01 
       4.446125713341e+01       5.539505535857e-02       2.100104386210e+03       3.883619325983e-02       1.207445193107e+04       2.655987249898e+02       5.489197639834e+05       5.970718210461e+02       1.175289445493e-05       2.338562069615e-04       1.254481217496e-03       3.463959279501e-08       8.124948409922e-06       1.508249906915e-03       1.508249906915e-03       6.591308028822e-06      -2.264139608876e-08       2.818451884778e-02       9.911627198373e-01 
       4.442463353283e+01       5.546278012137e-02       2.101047986423e+03       3.878906819998e-02       1.207350833086e+04       2.657920910277e+02       5.484346913847e+05       5.972083197846e+02       1.171506765621e-05       2.332914782878e-04       1.251451828097e-03       3.463959279501e-08       8.098798188862e-06       1.504591811823e-03       1.504591811823e-03       6.569982355563e-06      -2.255931297760e-08       2.820704179306e-02       9.911697357009e-01 
       4.438803943623e+01       5.553058716322e-02       2.101991971931e+03       3.874200048931e-02       1.207256434535e+04       2.659855877298e+02       5.479500266031e+05       5.973448226953e+02       1.167736260339e-05       2.327281133516e-04       1.248429754233e-03       3.463959279501e-08       8.072732132530e-06       1.500942601913e-03       1.500942601913e-03       6.548725319180e-06      -2.247752754330e-08       2.822958289654e-02       9.911767459156e-01 
       4.435147481984e+01       5.559847658379e-02       2.102936342887e+03       3.869499005768e-02       1.207161997439e+04       2.661792151710e+02       5.474657693033e+05       5.974813297753e+02       1.163977890464e-05       2.321661088597e-04       1.245414978237e-03       3.463959279501e-08       8.046749970039e-06       1.497302255564e-03       1.497302255564e-03       6.527536698763e-06      -2.239603870589e-08       2.825214217285e-02       9.911837504853e-01 
       4.431493965991e+01       5.566644848286e-02       2.103881099445e+03       3.864803683508e-02       1.207067521783e+04       2.663729734261e+02       5.469819191506e+05       5.976178410214e+02       1.160231616936e-05       2.316054615267e-04       1.242407482486e-03       3.463959279501e-08       8.020851431377e-06       1.493670751206e-03       1.493670751206e-03       6.506416274116e-06      -2.231484538936e-08       2.827471963664e-02       9.911907494143e-01 
       4.427843393272e+01       5.573450296034e-02       2.104826241758e+03       3.860114075157e-02       1.206973007552e+04       2.665668625698e+02       5.464984758103e+05       5.977543564307e+02       1.156497400824e-05       2.310461680754e-04       1.239407249399e-03       3.463959279501e-08       7.995036247399e-06       1.490048067323e-03       1.490048067323e-03       6.485363825750e-06      -2.223394652155e-08       2.829731530258e-02       9.911977427067e-01 
       4.424195761456e+01       5.580264011627e-02       2.105771769980e+03       3.855430173729e-02       1.206878454730e+04       2.667608826771e+02       5.460154389482e+05       5.978908760000e+02       1.152775203320e-05       2.304882252363e-04       1.236414261438e-03       3.463959279501e-08       7.969304149828e-06       1.486434182450e-03       1.486434182450e-03       6.464379134882e-06      -2.215334103425e-08       2.831992918532e-02       9.912047303667e-01 
       4.420551068172e+01       5.587086005080e-02       2.106717684263e+03       3.850751972246e-02       1.206783863302e+04       2.669550338228e+02       5.455328082301e+05       5.980273997263e+02       1.149064985744e-05       2.299316297479e-04       1.233428501106e-03       3.463959279501e-08       7.943654871249e-06       1.482829075176e-03       1.482829075176e-03       6.443461983434e-06      -2.207302786309e-08       2.834256129957e-02       9.912117123984e-01 
       4.416909311054e+01       5.593916286419e-02       2.107663984763e+03       3.846079463741e-02       1.206689233252e+04       2.671493160818e+02       5.450505833223e+05       5.981639276065e+02       1.145366709537e-05       2.293763783565e-04       1.230449950951e-03       3.463959279501e-08       7.918088145109e-06       1.479232724141e-03       1.479232724141e-03       6.422612154030e-06      -2.199300594758e-08       2.836521166000e-02       9.912186888059e-01 
       4.413270487737e+01       5.600754865693e-02       2.108610671632e+03       3.841412641254e-02       1.206594564565e+04       2.673437295290e+02       5.445687638914e+05       5.983004596377e+02       1.141680336266e-05       2.288224678163e-04       1.227478593561e-03       3.463959279501e-08       7.892603705711e-06       1.475645108038e-03       1.475645108038e-03       6.401829429994e-06      -2.191327423106e-08       2.838788028135e-02       9.912256595932e-01 
       4.409634595857e+01       5.607601752951e-02       2.109557745024e+03       3.836751497833e-02       1.206499857226e+04       2.675382742393e+02       5.440873496041e+05       5.984369958166e+02       1.138005827621e-05       2.282698948894e-04       1.224514411566e-03       3.463959279501e-08       7.867201288216e-06       1.472066205613e-03       1.472066205613e-03       6.381113595346e-06      -2.183383166072e-08       2.841056717831e-02       9.912326247645e-01 
       4.406001633052e+01       5.614456958253e-02       2.110505205093e+03       3.832096026537e-02       1.206405111219e+04       2.677329502878e+02       5.436063401274e+05       5.985735361404e+02       1.134343145415e-05       2.277186563456e-04       1.221557387639e-03       3.463959279501e-08       7.841880628634e-06       1.468495995660e-03       1.468495995660e-03       6.360464434801e-06      -2.175467718758e-08       2.843327236564e-02       9.912395843241e-01 
       4.402371596963e+01       5.621320491675e-02       2.111453051993e+03       3.827446220430e-02       1.206310326529e+04       2.679277577493e+02       5.431257351286e+05       5.987100806059e+02       1.130692251587e-05       2.271687489626e-04       1.218607504493e-03       3.463959279501e-08       7.816641463829e-06       1.464934457028e-03       1.464934457028e-03       6.339881733770e-06      -2.167580976645e-08       2.845599585806e-02       9.912465382759e-01 
       4.398744485232e+01       5.628192363305e-02       2.112401285877e+03       3.822802072588e-02       1.206215503140e+04       2.681226966990e+02       5.426455342754e+05       5.988466292101e+02       1.127053108193e-05       2.266201695258e-04       1.215664744886e-03       3.463959279501e-08       7.791483531506e-06       1.461381568618e-03       1.461381568618e-03       6.319365278351e-06      -2.159722835594e-08       2.847873767033e-02       9.912534866241e-01 
       4.395120295504e+01       5.635072583244e-02       2.113349906900e+03       3.818163576093e-02       1.206120641038e+04       2.683177672118e+02       5.421657372355e+05       5.989831819500e+02       1.123425677416e-05       2.260729148285e-04       1.212729091615e-03       3.463959279501e-08       7.766406570220e-06       1.457837309380e-03       1.457837309380e-03       6.298914855332e-06      -2.151893191844e-08       2.850149781722e-02       9.912604293728e-01 
       4.391499025423e+01       5.641961161605e-02       2.114298915216e+03       3.813530724037e-02       1.206025740206e+04       2.685129693628e+02       5.416863436772e+05       5.991197388224e+02       1.119809921558e-05       2.255269816715e-04       1.209800527518e-03       3.463959279501e-08       7.741410319364e-06       1.454301658318e-03       1.454301658318e-03       6.278530252187e-06      -2.144091942011e-08       2.852427631351e-02       9.912673665262e-01 
       4.387880672639e+01       5.648858108511e-02       2.115248310978e+03       3.808903509520e-02       1.205930800630e+04       2.687083032270e+02       5.412073532688e+05       5.992562998245e+02       1.116205803044e-05       2.249823668636e-04       1.206879035478e-03       3.463959279501e-08       7.716494519171e-06       1.450774594484e-03       1.450774594484e-03       6.258211257074e-06      -2.136318983086e-08       2.854707317400e-02       9.912742980883e-01 
       4.384265234800e+01       5.655763434102e-02       2.116198094341e+03       3.804281925651e-02       1.205835822294e+04       2.689037688797e+02       5.407287656789e+05       5.993928649531e+02       1.112613284418e-05       2.244390672211e-04       1.203964598415e-03       3.463959279501e-08       7.691658910710e-06       1.447256096983e-03       1.447256096983e-03       6.237957658834e-06      -2.128574212433e-08       2.856988841348e-02       9.912812240633e-01 
       4.380652709559e+01       5.662677148524e-02       2.117148265459e+03       3.799665965546e-02       1.205740805182e+04       2.690993663958e+02       5.402505805765e+05       5.995294342052e+02       1.109032328346e-05       2.238970795681e-04       1.201057199292e-03       3.463959279501e-08       7.666903235882e-06       1.443746144973e-03       1.443746144973e-03       6.217769246986e-06      -2.120857527789e-08       2.859272204676e-02       9.912881444552e-01 
       4.377043094570e+01       5.669599261942e-02       2.118098824487e+03       3.795055622331e-02       1.205645749279e+04       2.692950958506e+02       5.397727976308e+05       5.996660075778e+02       1.105462897614e-05       2.233564007363e-04       1.198156821116e-03       3.463959279501e-08       7.642227237421e-06       1.440244717658e-03       1.440244717658e-03       6.197645811727e-06      -2.113168827263e-08       2.861557408869e-02       9.912950592681e-01 
       4.373436387487e+01       5.676529784527e-02       2.119049771578e+03       3.790450889140e-02       1.205550654570e+04       2.694909573191e+02       5.392954165113e+05       5.998025850678e+02       1.101904955128e-05       2.228170275652e-04       1.195263446930e-03       3.463959279501e-08       7.617630658888e-06       1.436751794298e-03       1.436751794298e-03       6.177587143929e-06      -2.105508009334e-08       2.863844455408e-02       9.913019685062e-01 
       4.369832585968e+01       5.683468726467e-02       2.120001106887e+03       3.785851759115e-02       1.205455521039e+04       2.696869508767e+02       5.388184368876e+05       5.999391666722e+02       1.098358463913e-05       2.222789569016e-04       1.192377059821e-03       3.463959279501e-08       7.593113244669e-06       1.433267354199e-03       1.433267354199e-03       6.157593035137e-06      -2.097874972848e-08       2.866133345780e-02       9.913088721735e-01 
       4.366231687673e+01       5.690416097960e-02       2.120952830569e+03       3.781258225407e-02       1.205360348671e+04       2.698830765985e+02       5.383418584299e+05       6.000757523881e+02       1.094823387112e-05       2.217421856004e-04       1.189497642917e-03       3.463959279501e-08       7.568674739972e-06       1.429791376721e-03       1.429791376721e-03       6.137663277568e-06      -2.090269617018e-08       2.868424081472e-02       9.913157702741e-01 
       4.362633690262e+01       5.697371909217e-02       2.121904942778e+03       3.776670281176e-02       1.205265137450e+04       2.700793345598e+02       5.378656808084e+05       6.002123422123e+02       1.091299687988e-05       2.212067105236e-04       1.186625179385e-03       3.463959279501e-08       7.544314890828e-06       1.426323841272e-03       1.426323841272e-03       6.117797664107e-06      -2.082691841425e-08       2.870716663969e-02       9.913226628120e-01 
       4.359038591400e+01       5.704336170461e-02       2.122857443668e+03       3.772087919589e-02       1.205169887361e+04       2.702757248358e+02       5.373899036936e+05       6.003489361418e+02       1.087787329922e-05       2.206725285412e-04       1.183759652434e-03       3.463959279501e-08       7.520033444081e-06       1.422864727311e-03       1.422864727311e-03       6.097995988305e-06      -2.075141546012e-08       2.873011094761e-02       9.913295497914e-01 
       4.355446388749e+01       5.711308891927e-02       2.123810333395e+03       3.767511133823e-02       1.205074598388e+04       2.704722475017e+02       5.369145267563e+05       6.004855341737e+02       1.084286276413e-05       2.201396365304e-04       1.180901045313e-03       3.463959279501e-08       7.495830147394e-06       1.419414014348e-03       1.419414014348e-03       6.078258044378e-06      -2.067618631087e-08       2.875307375338e-02       9.913364312164e-01 
       4.351857079978e+01       5.718290083864e-02       2.124763612113e+03       3.762939917061e-02       1.204979270517e+04       2.706689026330e+02       5.364395496676e+05       6.006221363048e+02       1.080796491076e-05       2.196080313762e-04       1.178049341312e-03       3.463959279501e-08       7.471704749239e-06       1.415971681941e-03       1.415971681941e-03       6.058583627206e-06      -2.060122997319e-08       2.877605507191e-02       9.913433070909e-01 
       4.348270662755e+01       5.725279756532e-02       2.125717279977e+03       3.758374262497e-02       1.204883903730e+04       2.708656903049e+02       5.359649720989e+05       6.007587425323e+02       1.077317937646e-05       2.190777099711e-04       1.175204523761e-03       3.463959279501e-08       7.447656998900e-06       1.412537709700e-03       1.412537709700e-03       6.038972532325e-06      -2.052654545738e-08       2.879905491812e-02       9.913501774191e-01 
       4.344687134751e+01       5.732277920203e-02       2.126671337141e+03       3.753814163332e-02       1.204788498014e+04       2.710626105928e+02       5.354907937218e+05       6.008953528530e+02       1.073850579972e-05       2.185486692148e-04       1.172366576029e-03       3.463959279501e-08       7.423686646466e-06       1.409112077283e-03       1.409112077283e-03       6.019424555934e-06      -2.045213177732e-08       2.882207330694e-02       9.913570422051e-01 
       4.341106493638e+01       5.739284585168e-02       2.127625783761e+03       3.749259612776e-02       1.204693053352e+04       2.712596635720e+02       5.350170142081e+05       6.010319672639e+02       1.070394382021e-05       2.180209060149e-04       1.169535481528e-03       3.463959279501e-08       7.399793442831e-06       1.405694764399e-03       1.405694764399e-03       5.999939494884e-06      -2.037798795048e-08       2.884511025333e-02       9.913639014527e-01 
       4.337528737090e+01       5.746299761728e-02       2.128580619991e+03       3.744710604047e-02       1.204597569729e+04       2.714568493181e+02       5.345436332301e+05       6.011685857621e+02       1.066949307874e-05       2.174944172863e-04       1.166711223708e-03       3.463959279501e-08       7.375977139692e-06       1.402285750806e-03       1.402285750806e-03       5.980517146682e-06      -2.030411299789e-08       2.886816577225e-02       9.913707551661e-01 
       4.333953862784e+01       5.753323460186e-02       2.129535845987e+03       3.740167130370e-02       1.204502047129e+04       2.716541679062e+02       5.340706504600e+05       6.013052083446e+02       1.063515321730e-05       2.169691999512e-04       1.163893786059e-03       3.463959279501e-08       7.352237489543e-06       1.398885016310e-03       1.398885016310e-03       5.961157309486e-06      -2.023050594415e-08       2.889123987865e-02       9.913776033493e-01 
       4.330381868398e+01       5.760355690866e-02       2.130491461904e+03       3.735629184982e-02       1.204406485538e+04       2.718516194120e+02       5.335980655706e+05       6.014418350083e+02       1.060092387902e-05       2.164452509395e-04       1.161083152112e-03       3.463959279501e-08       7.328574245676e-06       1.395492540769e-03       1.395492540769e-03       5.941859782104e-06      -2.015716581738e-08       2.891433258754e-02       9.913844460064e-01 
       4.326812751611e+01       5.767396464103e-02       2.131447467896e+03       3.731096761125e-02       1.204310884938e+04       2.720492039109e+02       5.331258782349e+05       6.015784657502e+02       1.056680470818e-05       2.159225671884e-04       1.158279305436e-03       3.463959279501e-08       7.304987162177e-06       1.392108304088e-03       1.392108304088e-03       5.922624363990e-06      -2.008409164923e-08       2.893744391389e-02       9.913912831415e-01 
       4.323246510105e+01       5.774445790244e-02       2.132403864120e+03       3.726569852050e-02       1.204215245316e+04       2.722469214783e+02       5.326540881259e+05       6.017151005673e+02       1.053279535020e-05       2.154011456424e-04       1.155482229642e-03       3.463959279501e-08       7.281475993922e-06       1.388732286221e-03       1.388732286221e-03       5.903450855247e-06      -2.001128247487e-08       2.896057387273e-02       9.913981147585e-01 
       4.319683141565e+01       5.781503679650e-02       2.133360650729e+03       3.722048451017e-02       1.204119566655e+04       2.724447721899e+02       5.321826949174e+05       6.018517394566e+02       1.049889545166e-05       2.148809832534e-04       1.152691908378e-03       3.463959279501e-08       7.258040496579e-06       1.385364467172e-03       1.385364467172e-03       5.884339056617e-06      -1.993873733297e-08       2.898372247906e-02       9.914049408616e-01 
       4.316122643675e+01       5.788570142693e-02       2.134317827880e+03       3.717532551295e-02       1.204023848940e+04       2.726427561210e+02       5.317116982828e+05       6.019883824152e+02       1.046510466025e-05       2.143620769808e-04       1.149908325333e-03       3.463959279501e-08       7.234680426599e-06       1.382004826994e-03       1.382004826994e-03       5.865288769487e-06      -1.986645526569e-08       2.900688974791e-02       9.914117614547e-01 
       4.312565014123e+01       5.795645189758e-02       2.135275395729e+03       3.713022146158e-02       1.203928092155e+04       2.728408733473e+02       5.312410978964e+05       6.021250294400e+02       1.043142262481e-05       2.138444237913e-04       1.147131464236e-03       3.463959279501e-08       7.211395541218e-06       1.378653345786e-03       1.378653345786e-03       5.846299795881e-06      -1.979443531867e-08       2.903007569435e-02       9.914185765419e-01 
       4.309010250599e+01       5.802728831244e-02       2.136233354430e+03       3.708517228893e-02       1.203832296285e+04       2.730391239443e+02       5.307708934323e+05       6.022616805280e+02       1.039784899531e-05       2.133280206589e-04       1.144361308854e-03       3.463959279501e-08       7.188185598455e-06       1.375310003699e-03       1.375310003699e-03       5.827371938461e-06      -1.972267654100e-08       2.905328033340e-02       9.914253861272e-01 
       4.305458350793e+01       5.809821077560e-02       2.137191704139e+03       3.704017792791e-02       1.203736461314e+04       2.732375079877e+02       5.303010845650e+05       6.023983356762e+02       1.036438342285e-05       2.128128645648e-04       1.141597842994e-03       3.463959279501e-08       7.165050357106e-06       1.371974780931e-03       1.371974780931e-03       5.808505000524e-06      -1.965117798524e-08       2.907650368015e-02       9.914321902146e-01 
       4.301909312398e+01       5.816921939130e-02       2.138150445011e+03       3.699523831154e-02       1.203640587227e+04       2.734360255530e+02       5.298316709695e+05       6.025349948817e+02       1.033102555964e-05       2.122989524976e-04       1.138841050501e-03       3.463959279501e-08       7.141989576743e-06       1.368647657728e-03       1.368647657728e-03       5.789698786000e-06      -1.957993870738e-08       2.909974574968e-02       9.914389888082e-01 
       4.298363133110e+01       5.824031426389e-02       2.139109577203e+03       3.695035337291e-02       1.203544674008e+04       2.736346767159e+02       5.293626523206e+05       6.026716581415e+02       1.029777505902e-05       2.117862814531e-04       1.136090915260e-03       3.463959279501e-08       7.119003017714e-06       1.365328614383e-03       1.365328614383e-03       5.770953099450e-06      -1.950895776684e-08       2.912300655707e-02       9.914457819120e-01 
       4.294819810625e+01       5.831149549786e-02       2.140069100870e+03       3.690552304520e-02       1.203448721641e+04       2.738334615521e+02       5.288940282939e+05       6.028083254525e+02       1.026463157544e-05       2.112748484346e-04       1.133347421196e-03       3.463959279501e-08       7.096090441136e-06       1.362017631240e-03       1.362017631240e-03       5.752267746064e-06      -1.943823422643e-08       2.914628611744e-02       9.914525695299e-01 
       4.291279342641e+01       5.838276319780e-02       2.141029016168e+03       3.686074726167e-02       1.203352730111e+04       2.740323801372e+02       5.284257985648e+05       6.029449968117e+02       1.023159476447e-05       2.107646504523e-04       1.130610552270e-03       3.463959279501e-08       7.073251608896e-06       1.358714688688e-03       1.358714688688e-03       5.733642531659e-06      -1.936776715240e-08       2.916958444589e-02       9.914593516660e-01 
       4.287741726859e+01       5.845411746847e-02       2.141989323252e+03       3.681602595565e-02       1.203256699403e+04       2.742314325470e+02       5.279579628092e+05       6.030816722163e+02       1.019866428277e-05       2.102556845239e-04       1.127880292484e-03       3.463959279501e-08       7.050486283648e-06       1.355419767167e-03       1.355419767167e-03       5.715077262678e-06      -1.929755561436e-08       2.919290155755e-02       9.914661283242e-01 
       4.284206960981e+01       5.852555841470e-02       2.142950022279e+03       3.677135906056e-02       1.203160629500e+04       2.744306188572e+02       5.274905207033e+05       6.032183516632e+02       1.016583978814e-05       2.097479476739e-04       1.125156625877e-03       3.463959279501e-08       7.027794228808e-06       1.352132847161e-03       1.352132847161e-03       5.696571746186e-06      -1.922759868530e-08       2.921623746757e-02       9.914728995087e-01 
       4.280675042712e+01       5.859708614151e-02       2.143911113404e+03       3.672674650992e-02       1.203064520388e+04       2.746299391435e+02       5.270234719234e+05       6.033550351494e+02       1.013312093944e-05       2.092414369346e-04       1.122439536529e-03       3.463959279501e-08       7.005175208554e-06       1.348853909204e-03       1.348853909204e-03       5.678125789869e-06      -1.915789544160e-08       2.923959219110e-02       9.914796652233e-01 
       4.277145969757e+01       5.866870075399e-02       2.144872596784e+03       3.668218823731e-02       1.202968372050e+04       2.748293934818e+02       5.265568161461e+05       6.034917226720e+02       1.010050739665e-05       2.087361493449e-04       1.119729008555e-03       3.463959279501e-08       6.982628987826e-06       1.345582933877e-03       1.345582933877e-03       5.659739202031e-06      -1.908844496296e-08       2.926296574330e-02       9.914864254721e-01 
       4.273619739824e+01       5.874040235739e-02       2.145834472575e+03       3.663768417639e-02       1.202872184470e+04       2.750289819478e+02       5.260905530485e+05       6.036284142280e+02       1.006799882086e-05       2.082320819511e-04       1.117025026112e-03       3.463959279501e-08       6.960155332315e-06       1.342319901809e-03       1.342319901809e-03       5.641411791595e-06      -1.901924633243e-08       2.928635813935e-02       9.914931802591e-01 
       4.270096350622e+01       5.881219105711e-02       2.146796740933e+03       3.659323426092e-02       1.202775957635e+04       2.752287046173e+02       5.256246823076e+05       6.037651098143e+02       1.003559487421e-05       2.077292318066e-04       1.114327573392e-03       3.463959279501e-08       6.937754008471e-06       1.339064793675e-03       1.339064793675e-03       5.623143368098e-06      -1.895029863641e-08       2.930976939444e-02       9.914999295882e-01 
       4.266575799864e+01       5.888406695872e-02       2.147759402014e+03       3.654883842472e-02       1.202679691527e+04       2.754285615662e+02       5.251592036008e+05       6.039018094281e+02       1.000329521996e-05       2.072275959720e-04       1.111636634628e-03       3.463959279501e-08       6.915424783494e-06       1.335817590197e-03       1.335817590197e-03       5.604933741690e-06      -1.888160096457e-08       2.933319952378e-02       9.915066734633e-01 
       4.263058085263e+01       5.895603016777e-02       2.148722455974e+03       3.650449660171e-02       1.202583386131e+04       2.756285528704e+02       5.246941166060e+05       6.040385130664e+02       9.971099522447e-06       2.067271715148e-04       1.108952194089e-03       3.463959279501e-08       6.893167425332e-06       1.332578272145e-03       1.332578272145e-03       5.586782723131e-06      -1.881315240993e-08       2.935664854257e-02       9.915134118885e-01 
       4.259543204533e+01       5.902808079002e-02       2.149685902970e+03       3.646020872589e-02       1.202487041431e+04       2.758286786057e+02       5.242294210010e+05       6.041752207261e+02       9.939007447081e-06       2.062279555098e-04       1.106274236083e-03       3.463959279501e-08       6.870981702682e-06       1.329346820335e-03       1.329346820335e-03       5.568690123793e-06      -1.874495206877e-08       2.938011646605e-02       9.915201448678e-01 
       4.256031155393e+01       5.910021893133e-02       2.150649743158e+03       3.641597473132e-02       1.202390657412e+04       2.760289388481e+02       5.237651164640e+05       6.043119324044e+02       9.907018660355e-06       2.057299450388e-04       1.103602744955e-03       3.463959279501e-08       6.848867384984e-06       1.326123215632e-03       1.326123215632e-03       5.550655755651e-06      -1.867699904067e-08       2.940360330944e-02       9.915268724051e-01 
       4.252521935559e+01       5.917244469772e-02       2.151613976694e+03       3.637179455217e-02       1.202294234059e+04       2.762293336734e+02       5.233012026736e+05       6.044486480982e+02       9.875132829832e-06       2.052331371904e-04       1.100937705089e-03       3.463959279501e-08       6.826824242420e-06       1.322907438945e-03       1.322907438945e-03       5.532679431289e-06      -1.860929242847e-08       2.942710908801e-02       9.915335945044e-01 
       4.249015542755e+01       5.924475819534e-02       2.152578603736e+03       3.632766812266e-02       1.202197771354e+04       2.764298631577e+02       5.228376793085e+05       6.045853678047e+02       9.843349624147e-06       2.047375290607e-04       1.098279100907e-03       3.463959279501e-08       6.804852045913e-06       1.319699471230e-03       1.319699471230e-03       5.514760963892e-06      -1.854183133826e-08       2.945063381701e-02       9.915403111697e-01 
       4.245511974701e+01       5.931715953043e-02       2.153543624440e+03       3.628359537713e-02       1.202101269284e+04       2.766305273769e+02       5.223745460477e+05       6.047220915207e+02       9.811668713002e-06       2.042431177524e-04       1.095626916866e-03       3.463959279501e-08       6.782950567122e-06       1.316499293491e-03       1.316499293491e-03       5.496900167247e-06      -1.847461487938e-08       2.947417751172e-02       9.915470224049e-01 
       4.242011229123e+01       5.938964880941e-02       2.154509038962e+03       3.623957624996e-02       1.202004727832e+04       2.768313264069e+02       5.219118025704e+05       6.048588192435e+02       9.780089767161e-06       2.037499003754e-04       1.092981137463e-03       3.463959279501e-08       6.761119578442e-06       1.313306886777e-03       1.313306886777e-03       5.479096855739e-06      -1.840764216441e-08       2.949774018742e-02       9.915537282139e-01 
       4.238513303746e+01       5.946222613879e-02       2.155474847459e+03       3.619561067564e-02       1.201908146982e+04       2.770322603239e+02       5.214494485562e+05       6.049955509700e+02       9.748612458446e-06       2.032578740465e-04       1.090341747232e-03       3.463959279501e-08       6.739358853000e-06       1.310122232183e-03       1.310122232183e-03       5.461350844354e-06      -1.834091230914e-08       2.952132185943e-02       9.915604286008e-01 
       4.235018196299e+01       5.953489162523e-02       2.156441050089e+03       3.615169858873e-02       1.201811526719e+04       2.772333292038e+02       5.209874836849e+05       6.051322866972e+02       9.717236459739e-06       2.027670358895e-04       1.087708730744e-03       3.463959279501e-08       6.717668164652e-06       1.306945310851e-03       1.306945310851e-03       5.443661948668e-06      -1.827442443257e-08       2.954492254304e-02       9.915671235695e-01 
       4.231525904511e+01       5.960764537550e-02       2.157407647007e+03       3.610783992387e-02       1.201714867027e+04       2.774345331228e+02       5.205259076364e+05       6.052690264223e+02       9.685961444971e-06       2.022773830352e-04       1.085082072607e-03       3.463959279501e-08       6.696047287984e-06       1.303776103968e-03       1.303776103968e-03       5.426029984857e-06      -1.820817765690e-08       2.956854225359e-02       9.915738131240e-01 
       4.228036426114e+01       5.968048749652e-02       2.158374638371e+03       3.606403461578e-02       1.201618167891e+04       2.776358721569e+02       5.200647200912e+05       6.054057701422e+02       9.654787089126e-06       2.017889126212e-04       1.082461757467e-03       3.463959279501e-08       6.674495998305e-06       1.300614592769e-03       1.300614592769e-03       5.408454769682e-06      -1.814217110752e-08       2.959218100640e-02       9.915804972681e-01 
       4.224549758842e+01       5.975341809533e-02       2.159342024338e+03       3.602028259927e-02       1.201521429294e+04       2.778373463821e+02       5.196039207298e+05       6.055425178540e+02       9.623713068231e-06       2.013016217920e-04       1.079847770006e-03       3.463959279501e-08       6.653014071651e-06       1.297460758531e-03       1.297460758531e-03       5.390936120499e-06      -1.807640391298e-08       2.961583881684e-02       9.915871760058e-01 
       4.221065900430e+01       5.982643727909e-02       2.160309805064e+03       3.597658380921e-02       1.201424651222e+04       2.780389558747e+02       5.191435092330e+05       6.056792695548e+02       9.592739059358e-06       2.008155076993e-04       1.077240094945e-03       3.463959279501e-08       6.631601284775e-06       1.294314582581e-03       1.294314582581e-03       5.373473855249e-06      -1.801087520502e-08       2.963951570025e-02       9.915938493411e-01 
       4.217584848616e+01       5.989954515510e-02       2.161277980708e+03       3.593293818056e-02       1.201327833657e+04       2.782407007108e+02       5.186834852818e+05       6.058160252417e+02       9.561864740616e-06       2.003305675012e-04       1.074638717038e-03       3.463959279501e-08       6.610257415149e-06       1.291176046288e-03       1.291176046288e-03       5.356067792460e-06      -1.794558411849e-08       2.966321167203e-02       9.916005172778e-01 
       4.214106601137e+01       5.997274183079e-02       2.162246551426e+03       3.588934564838e-02       1.201230976585e+04       2.784425809665e+02       5.182238485578e+05       6.059527849116e+02       9.531089791153e-06       1.998467983632e-04       1.072043621081e-03       3.463959279501e-08       6.588982240965e-06       1.288045131069e-03       1.288045131069e-03       5.338717751244e-06      -1.788052979142e-08       2.968692674754e-02       9.916071798200e-01 
       4.210631155736e+01       6.004602741372e-02       2.163215517375e+03       3.584580614778e-02       1.201134079990e+04       2.786445967181e+02       5.177645987423e+05       6.060895485616e+02       9.500413891148e-06       1.993641974570e-04       1.069454791902e-03       3.463959279501e-08       6.567775541123e-06       1.284921818384e-03       1.284921818384e-03       5.321423551295e-06      -1.781571136494e-08       2.971066094219e-02       9.916138369715e-01 
