# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       5.434534485570e-01       8.400840084008e-01       1.112807318846e+04       1.163656323851e+00       1.532564872055e-06       9.974374022783e-01       1.528637524805e-06       1.146692312622e+00       1.153360664587e+00       1.783789114850e-13       2.884258944270e-13       5.562669628245e-06 
       5.390587093644e-01       8.550855085509e-01       1.108823436531e+04       1.163656202645e+00       1.557655400814e-06       9.973760079281e-01       1.553568125391e-06       1.164043772705e+00       1.159935896284e+00       1.810780865996e-13       2.926547195926e-13       5.730301260252e-06 
       5.347344777796e-01       8.700870087009e-01       1.104873602891e+04       1.163656073944e+00       1.582949638459e-06       9.973141496418e-01       1.578698072605e-06       1.181493461347e+00       1.166456655014e+00       1.837925411957e-13       2.969037708779e-13       5.900581500739e-06 
       5.304790705077e-01       8.850885088509e-01       1.100957491874e+04       1.163655937286e+00       1.608447583793e-06       9.972518314709e-01       1.604027298763e-06       1.199040552565e+00       1.172922932326e+00       1.865221467156e-13       3.011727917394e-13       6.073520086722e-06 
       5.262908574135e-01       9.000900090009e-01       1.097074777196e+04       1.163655792177e+00       1.634149235531e-06       9.971890574208e-01       1.629555735864e-06       1.216684220615e+00       1.179334720743e+00       1.892667746334e-13       3.054615257332e-13       6.249126620050e-06 
       5.221682594391e-01       9.150915091509e-01       1.093225132562e+04       1.163655638096e+00       1.660054592291e-06       9.971258314499e-01       1.655283315590e-06       1.234423672860e+00       1.185692048828e+00       1.920263015688e-13       3.097697251123e-13       6.427410572947e-06 
       5.181097466190e-01       9.300930093009e-01       1.089408231891e+04       1.163655474488e+00       1.686163652588e-06       9.970621574697e-01       1.681209969296e-06       1.252258092188e+00       1.191994918608e+00       1.948006003277e-13       3.140971357469e-13       6.608381292775e-06 
       5.141138361870e-01       9.450945094509e-01       1.085623749500e+04       1.163655300763e+00       1.712476414829e-06       9.969980393437e-01       1.707335628007e-06       1.270186661487e+00       1.198243332281e+00       1.975895437102e-13       3.184435035211e-13       6.792048008081e-06 
       5.101790907699e-01       9.600960096010e-01       1.081871360319e+04       1.163655116296e+00       1.738992877301e-06       9.969334808882e-01       1.733660222407e-06       1.288208563643e+00       1.204437292135e+00       2.003930045098e-13       3.228085743245e-13       6.978419832321e-06 
       5.063041166641e-01       9.750975097510e-01       1.078150740044e+04       1.163654920423e+00       1.765713038165e-06       9.968684858709e-01       1.760183682838e-06       1.306322981545e+00       1.210576800478e+00       2.032108555130e-13       3.271920940450e-13       7.167505769944e-06 
       5.024875621891e-01       9.900990099010e-01       1.074461565331e+04       1.163654712439e+00       1.792636895447e-06       9.968030580119e-01       1.786905939287e-06       1.324529098079e+00       1.216661859569e+00       2.060429694989e-13       3.315938085612e-13       7.359314719629e-06 
       4.987281161155e-01       1.005100510051e+00       1.070803513937e+04       1.163654491595e+00       1.819764447025e-06       9.967372009830e-01       1.813826921376e-06       1.342826096133e+00       1.222692471563e+00       2.088892192384e-13       3.360134637351e-13       7.553855479807e-06 
       4.950245061637e-01       1.020102010201e+00       1.067176264884e+04       1.163654257095e+00       1.847095690622e-06       9.966709184076e-01       1.840946558359e-06       1.361213158594e+00       1.228668638448e+00       2.117494774940e-13       3.404508054045e-13       7.751136752092e-06 
       4.913754975674e-01       1.035103510351e+00       1.063579498589e+04       1.163654008096e+00       1.874630623792e-06       9.966042138614e-01       1.868264779104e-06       1.379689468350e+00       1.234590361997e+00       2.146236170188e-13       3.449055793766e-13       7.951167145675e-06 
       4.877798917020e-01       1.050105010501e+00       1.060012897000e+04       1.163653743701e+00       1.902369243909e-06       9.965370908720e-01       1.895781512089e-06       1.398254208288e+00       1.240457643720e+00       2.175115105562e-13       3.493775314203e-13       8.153955181269e-06 
       4.842365247712e-01       1.065106510651e+00       1.056476143725e+04       1.163653462957e+00       1.930311548155e-06       9.964695529192e-01       1.923496685385e-06       1.416906561296e+00       1.246270484818e+00       2.204130308391e-13       3.538664072602e-13       8.359509294479e-06 
       4.807442665513e-01       1.080108010801e+00       1.052968924134e+04       1.163653164856e+00       1.958457533503e-06       9.964016034350e-01       1.951410226642e-06       1.435645710260e+00       1.252028886145e+00       2.233280505890e-13       3.583719525692e-13       8.567837839980e-06 
       4.773020191895e-01       1.095109510951e+00       1.049490925477e+04       1.163652848322e+00       1.986807196706e-06       9.963332458044e-01       1.979522063081e-06       1.454470838069e+00       1.257732848167e+00       2.262564425152e-13       3.628939129620e-13       8.778949094165e-06 
       4.739087160529e-01       1.110111011101e+00       1.046041836977e+04       1.163652512217e+00       2.015360534275e-06       9.962644833651e-01       2.007832121474e-06       1.473381127609e+00       1.263382370929e+00       2.291980793143e-13       3.674320339886e-13       8.992851259360e-06 
       4.705633206269e-01       1.125112511251e+00       1.042621349929e+04       1.163652155330e+00       2.044117542468e-06       9.961953194082e-01       2.036340328127e-06       1.492375624658e+00       1.268977320662e+00       2.321528123400e-13       3.719860251032e-13       9.209552465942e-06 
       4.672648254591e-01       1.140114011401e+00       1.039229157773e+04       1.163651776377e+00       2.073078217268e-06       9.961257571783e-01       2.065046608866e-06       1.511453646266e+00       1.274517828687e+00       2.351205351307e-13       3.765556669377e-13       9.429060776460e-06 
       4.640122511485e-01       1.155115511551e+00       1.035864956191e+04       1.163651373994e+00       2.102242554364e-06       9.960557998740e-01       2.093950889016e-06       1.530614409862e+00       1.280003926789e+00       2.381011257112e-13       3.811407138869e-13       9.651384187370e-06 
       4.608046453754e-01       1.170117011701e+00       1.032528443159e+04       1.163650946732e+00       2.131610549130e-06       9.959854506484e-01       2.123053093382e-06       1.549857096023e+00       1.285435610222e+00       2.410944563572e-13       3.857409105756e-13       9.876530632973e-06 
       4.576410819717e-01       1.185118511851e+00       1.029219319031e+04       1.163650493053e+00       2.161182196600e-06       9.959147126092e-01       2.152353146223e-06       1.569180885328e+00       1.290812873755e+00       2.441003993265e-13       3.903560015306e-13       1.010450798687e-05 
       4.545206600300e-01       1.200120012001e+00       1.025937286585e+04       1.163650011325e+00       2.190957491449e-06       9.958435888197e-01       2.181850971236e-06       1.588584958358e+00       1.296135711645e+00       2.471188268572e-13       3.949857311738e-13       1.033532406565e-05 
       4.514425030475e-01       1.215121512151e+00       1.022682051094e+04       1.163649499812e+00       2.220936427960e-06       9.957720822986e-01       2.211546491522e-06       1.608068495690e+00       1.301404117618e+00       2.501496111665e-13       3.996298438160e-13       1.056898663018e-05 
       4.484057581057e-01       1.230123012301e+00       1.019453320359e+04       1.163648956675e+00       2.251119000001e-06       9.957001960211e-01       2.241439629568e-06       1.627630677904e+00       1.306618084848e+00       2.531926244496e-13       4.042880836500e-13       1.080550338897e-05 
       4.454095950822e-01       1.245124512451e+00       1.016250804770e+04       1.163648379958e+00       2.281505200993e-06       9.956279329191e-01       2.271530307209e-06       1.647270685578e+00       1.311777605933e+00       2.562477388775e-13       4.089601947436e-13       1.104488199934e-05 
       4.424532058941e-01       1.260126012601e+00       1.013074217331e+04       1.163647767586e+00       2.312095023878e-06       9.955552958815e-01       2.301818445603e-06       1.666987699292e+00       1.316882672884e+00       2.593148265960e-13       4.136459210331e-13       1.128713007050e-05 
       4.395358037716e-01       1.275127512751e+00       1.009923273713e+04       1.163647117355e+00       2.342888461087e-06       9.954822877554e-01       2.332303965198e-06       1.686780899624e+00       1.321933277104e+00       2.623937597234e-13       4.183450063159e-13       1.153225516463e-05 
       4.366566225599e-01       1.290129012901e+00       1.006797692269e+04       1.163646426925e+00       2.373885504496e-06       9.954089113459e-01       2.362986785691e-06       1.706649467154e+00       1.326929409372e+00       2.654844103488e-13       4.230571942437e-13       1.178026479959e-05 
       4.338149160484e-01       1.305130513051e+00       1.003697194078e+04       1.163645693812e+00       2.405086145398e-06       9.953351694172e-01       2.393866825992e-06       1.726592582460e+00       1.331871059830e+00       2.685866505301e-13       4.277822283151e-13       1.203116645004e-05 
       4.310099573257e-01       1.320132013201e+00       1.000621502953e+04       1.163644915376e+00       2.436490374448e-06       9.952610646927e-01       2.424944004187e-06       1.746609426121e+00       1.336758217971e+00       2.717003522916e-13       4.325198518679e-13       1.228496754969e-05 
       4.282410381601e-01       1.335133513351e+00       9.975703454754e+03       1.163644088818e+00       2.468098181628e-06       9.951865998562e-01       2.456218237486e-06       1.766699150027e+00       1.341590846980e+00       2.748253831592e-13       4.372698005041e-13       1.254167549261e-05 
       4.255074684029e-01       1.350135013501e+00       9.945434510047e+03       1.163643211164e+00       2.499909556194e-06       9.951117775516e-01       2.487689442182e-06       1.786860624843e+00       1.346368660006e+00       2.779615668736e-13       4.420317354359e-13       1.280129763489e-05 
       4.228085754155e-01       1.365136513651e+00       9.915405516930e+03       1.163642279256e+00       2.531924486623e-06       9.950366003843e-01       2.519357533599e-06       1.807093447957e+00       1.351092017931e+00       2.811088401823e-13       4.468055094046e-13       1.306384129626e-05 
       4.201437035170e-01       1.380138013801e+00       9.885613825001e+03       1.163641289741e+00       2.564142960559e-06       9.949610709214e-01       2.551222426034e-06       1.827396794224e+00       1.355760901265e+00       2.842670740610e-13       4.515908635351e-13       1.332931376107e-05 
       4.175122134536e-01       1.395139513951e+00       9.856056811949e+03       1.163640239060e+00       2.596564964756e-06       9.948851916922e-01       2.583284032702e-06       1.847769838500e+00       1.360375289959e+00       2.874361394382e-13       4.563875387494e-13       1.359772228027e-05 
       4.149134818872e-01       1.410141014101e+00       9.826731883700e+03       1.163639123434e+00       2.629190485008e-06       9.948089651889e-01       2.615542265675e-06       1.868211755641e+00       1.364935163387e+00       2.906159071926e-13       4.611952757588e-13       1.386907407182e-05 
       4.123469009031e-01       1.425142514251e+00       9.797636474342e+03       1.163637938851e+00       2.662019506088e-06       9.947323938673e-01       2.647997035813e-06       1.888721720503e+00       1.369440500336e+00       2.938062481492e-13       4.660138150537e-13       1.414337632284e-05 
       4.098118775360e-01       1.440144014401e+00       9.768768046238e+03       1.163636681049e+00       2.695052011670e-06       9.946554801473e-01       2.680648252689e-06       1.909298907942e+00       1.373891278989e+00       2.970070330760e-13       4.708428968949e-13       1.442063618975e-05 
       4.073078333130e-01       1.455145514551e+00       9.740124089913e+03       1.163635345505e+00       2.728287984251e-06       9.945782264132e-01       2.713495824521e-06       1.929942492812e+00       1.378287476917e+00       3.002181326796e-13       4.756822613034e-13       1.470086080022e-05 
       4.048342038139e-01       1.470147014701e+00       9.711702124102e+03       1.163633927418e+00       2.761727405071e-06       9.945006350149e-01       2.746539658082e-06       1.950651649971e+00       1.382629071067e+00       3.034394176015e-13       4.805316480502e-13       1.498405725338e-05 
       4.023904382470e-01       1.485148514851e+00       9.683499695629e+03       1.163632421690e+00       2.795370254021e-06       9.944227082680e-01       2.779779658615e-06       1.971425554273e+00       1.386916037752e+00       3.066707584129e-13       4.853907966458e-13       1.527023262138e-05 
       3.999759990400e-01       1.500150015002e+00       9.655514379378e+03       1.163630822906e+00       2.829216509544e-06       9.943444484544e-01       2.813215729741e-06       1.992263380575e+00       1.391148352638e+00       3.099120256105e-13       4.902594463289e-13       1.555939394983e-05 
       3.975903614458e-01       1.515151515152e+00       9.627743778177e+03       1.163629125319e+00       2.863266148541e-06       9.942658578231e-01       2.846847773354e-06       2.013164303733e+00       1.395325990742e+00       3.131630896112e-13       4.951373360553e-13       1.585154825884e-05 
       3.952330131626e-01       1.530153015302e+00       9.600185522697e+03       1.163627322830e+00       2.897519146251e-06       9.941869385906e-01       2.880675689519e-06       2.034127498601e+00       1.399448926416e+00       3.164238207462e-13       5.000242044858e-13       1.614670254376e-05 
       3.929034539668e-01       1.545154515452e+00       9.572837271350e+03       1.163625408959e+00       2.931975476141e-06       9.941076929418e-01       2.914699376348e-06       2.055152140037e+00       1.403517133341e+00       3.196940892557e-13       5.049197899732e-13       1.644486377565e-05 
       3.906011953592e-01       1.560156015602e+00       9.545696710108e+03       1.163623376829e+00       2.966635109777e-06       9.940281230301e-01       2.948918729887e-06       2.076237177437e+00       1.407530398532e+00       3.229737302108e-13       5.098237707879e-13       1.674603890243e-05 
       3.883257602237e-01       1.575157515752e+00       9.518761552418e+03       1.163621219141e+00       3.001498016692e-06       9.939482309782e-01       2.983333643976e-06       2.097381655336e+00       1.411488590119e+00       3.262625933772e-13       5.147358500091e-13       1.705023484885e-05 
       3.860766824974e-01       1.590159015902e+00       9.492029538979e+03       1.163618928144e+00       3.036564164239e-06       9.938680188787e-01       3.017944010110e-06       2.118585233204e+00       1.415392079850e+00       3.295606240673e-13       5.196558934330e-13       1.735745851764e-05 
       3.838535068525e-01       1.605160516052e+00       9.465498437623e+03       1.163616495608e+00       3.071833517437e-06       9.937874887947e-01       3.052749717289e-06       2.139847076283e+00       1.419240829205e+00       3.328676905934e-13       5.245836355288e-13       1.766771678949e-05 
       3.816557883889e-01       1.620162016202e+00       9.439166043101e+03       1.163613912799e+00       3.107306038812e-06       9.937066427602e-01       3.087750651857e-06       2.161166349812e+00       1.423034799154e+00       3.361836611404e-13       5.295188103835e-13       1.798101652390e-05 
       3.794830923375e-01       1.635163516352e+00       9.413030176908e+03       1.163611170444e+00       3.142981688214e-06       9.936254827808e-01       3.122946697323e-06       2.182542219033e+00       1.426773950150e+00       3.395084037573e-13       5.344611516852e-13       1.829736455938e-05 
       3.773349937733e-01       1.650165016502e+00       9.387088687085e+03       1.163608258699e+00       3.178860422632e-06       9.935440108343e-01       3.158337734184e-06       2.203973849185e+00       1.430458242119e+00       3.428417863482e-13       5.394103927059e-13       1.861676771373e-05 
       3.752110773387e-01       1.665166516652e+00       9.361339447998e+03       1.163605167114e+00       3.214942195993e-06       9.934622288709e-01       3.193923639722e-06       2.225460405509e+00       1.434087634449e+00       3.461836766618e-13       5.443662662834e-13       1.893923278467e-05 
       3.731109369753e-01       1.680168016802e+00       9.335780360146e+03       1.163601884596e+00       3.251226958944e-06       9.933801388141e-01       3.229704287792e-06       2.247001053246e+00       1.437662085986e+00       3.495339422814e-13       5.493285048021e-13       1.926476654966e-05 
       3.710341756651e-01       1.695169516952e+00       9.310409349920e+03       1.163598399371e+00       3.287714658625e-06       9.932977425613e-01       3.265679548598e-06       2.268594957636e+00       1.441181555022e+00       3.528924506133e-13       5.542968401731e-13       1.959337576651e-05 
       3.689804051810e-01       1.710171017102e+00       9.285224369393e+03       1.163594698939e+00       3.324405238422e-06       9.932150419841e-01       3.301849288451e-06       2.290241283920e+00       1.444645999291e+00       3.562590688748e-13       5.592710038129e-13       1.992506717326e-05 
       3.669492458439e-01       1.725172517252e+00       9.260223396080e+03       1.163590770032e+00       3.361298637700e-06       9.931320389287e-01       3.338213369508e-06       2.311939197337e+00       1.448055375966e+00       3.596336640815e-13       5.642507266217e-13       2.025984748842e-05 
       3.649403262893e-01       1.740174017402e+00       9.235404432698e+03       1.163586598568e+00       3.398394791528e-06       9.930487352170e-01       3.374771649495e-06       2.333687863129e+00       1.451409641649e+00       3.630161030336e-13       5.692357389594e-13       2.059772341109e-05 
       3.629532832408e-01       1.755175517552e+00       9.210765506938e+03       1.163582169600e+00       3.435693630372e-06       9.929651326466e-01       3.411523981416e-06       2.355486446536e+00       1.454708752372e+00       3.664062523008e-13       5.742257706217e-13       2.093870162079e-05 
       3.609877612910e-01       1.770177017702e+00       9.186304671204e+03       1.163577467262e+00       3.473195079778e-06       9.928812329915e-01       3.448470213230e-06       2.377334112799e+00       1.457952663594e+00       3.698039782076e-13       5.792205508140e-13       2.128278877767e-05 
       3.590434126899e-01       1.785178517852e+00       9.162020002381e+03       1.163572474714e+00       3.510899060025e-06       9.927970380026e-01       3.485610187519e-06       2.399229501502e+00       1.461140926234e+00       3.732090650484e-13       5.842196680182e-13       2.162999152221e-05 
       3.571198971392e-01       1.800180018002e+00       9.137909601572e+03       1.163567174086e+00       3.548805485760e-06       9.927125494085e-01       3.522943741124e-06       2.421172098692e+00       1.464273745402e+00       3.766214285081e-13       5.892229355516e-13       2.198031647524e-05 
       3.552168815944e-01       1.815181518152e+00       9.113971593848e+03       1.163561546409e+00       3.586914265606e-06       9.926277689155e-01       3.560470704760e-06       2.443161443390e+00       1.467351361553e+00       3.800409922127e-13       5.942301803177e-13       2.233377023771e-05 
       3.533340400721e-01       1.830183018302e+00       9.090204127996e+03       1.163555571555e+00       3.625225301743e-06       9.925426982086e-01       3.598190902606e-06       2.465196687971e+00       1.470373716323e+00       3.834676193253e-13       5.992411254932e-13       2.269035939042e-05 
       3.514710534641e-01       1.845184518452e+00       9.066605376255e+03       1.163549228160e+00       3.663738489455e-06       9.924573389517e-01       3.636104151860e-06       2.487276984816e+00       1.473340750993e+00       3.869011726685e-13       6.042554935084e-13       2.305009049379e-05 
       3.496276093570e-01       1.860186018602e+00       9.043173534061e+03       1.163542493555e+00       3.702453716662e-06       9.923716927884e-01       3.674210262275e-06       2.509401486300e+00       1.476252406485e+00       3.903415147020e-13       6.092730060117e-13       2.341297008746e-05 
       3.478034018575e-01       1.875187518752e+00       9.019906819785e+03       1.163535343683e+00       3.741370863401e-06       9.922857613423e-01       3.712509035653e-06       2.531569344803e+00       1.479108623363e+00       3.937885074973e-13       6.142933838321e-13       2.377900468994e-05 
       3.459981314232e-01       1.890189018902e+00       8.996803474473e+03       1.163527753019e+00       3.780489801282e-06       9.921995462176e-01       3.751000265312e-06       2.553779712703e+00       1.481909341834e+00       3.972420127126e-13       6.193163469393e-13       2.414820079810e-05 
       3.442115046990e-01       1.905190519052e+00       8.973861761581e+03       1.163519694477e+00       3.819810392912e-06       9.921130489995e-01       3.789683735512e-06       2.576031742376e+00       1.484654501753e+00       4.007018915650e-13       6.243416144027e-13       2.452056488666e-05 
       3.424432343573e-01       1.920192019202e+00       8.951079966718e+03       1.163511139317e+00       3.859332491267e-06       9.920262712550e-01       3.828559220844e-06       2.598324586200e+00       1.487344042630e+00       4.041680048006e-13       6.293689043466e-13       2.489610340759e-05 
       3.406930389451e-01       1.935193519352e+00       8.928456397378e+03       1.163502057051e+00       3.899055939030e-06       9.919392145332e-01       3.867626485583e-06       2.620657396555e+00       1.489977903633e+00       4.076402126637e-13       6.343979339043e-13       2.527482278947e-05 
       3.389606427337e-01       1.950195019502e+00       8.905989382680e+03       1.163492415328e+00       3.938980567889e-06       9.918518803660e-01       3.906885282986e-06       2.643029325817e+00       1.492556023605e+00       4.111183748635e-13       6.394284191687e-13       2.565672943677e-05 
       3.372457755742e-01       1.965196519652e+00       8.883677273109e+03       1.163482179833e+00       3.979106197776e-06       9.917642702682e-01       3.946335354557e-06       2.665439526365e+00       1.495078341067e+00       4.146023505380e-13       6.444600751406e-13       2.604182972898e-05 
       3.355481727575e-01       1.980198019802e+00       8.861518440248e+03       1.163471314161e+00       4.019432636065e-06       9.916763857388e-01       3.985976429254e-06       2.687887150576e+00       1.497544794241e+00       4.180919982168e-13       6.494926156740e-13       2.643013001982e-05 
       3.338675748773e-01       1.995199519952e+00       8.839511276525e+03       1.163459779697e+00       4.059959676714e-06       9.915882282609e-01       4.025808222643e-06       2.710371350828e+00       1.499955321061e+00       4.215871757808e-13       6.545257534183e-13       2.682163663621e-05 
       3.322037276986e-01       2.010201020102e+00       8.817654194946e+03       1.163447535484e+00       4.100687099347e-06       9.914997993022e-01       4.065830436004e-06       2.732890513096e+00       1.502309306086e+00       4.250876212092e-13       6.595589942217e-13       2.721635587725e-05 
       3.305563820292e-01       2.025202520252e+00       8.795945628841e+03       1.163434538083e+00       4.141614668283e-06       9.914111003162e-01       4.106042755368e-06       2.755444610769e+00       1.504607283439e+00       4.285933186599e-13       6.645922681473e-13       2.761429401311e-05 
       3.289252935952e-01       2.040204020402e+00       8.774384031605e+03       1.163420741423e+00       4.182742131491e-06       9.913221327422e-01       4.146444850501e-06       2.778032913760e+00       1.506849273951e+00       4.321041420821e-13       6.696253154177e-13       2.801545728373e-05 
       3.273102229206e-01       2.055205520552e+00       8.752967876442e+03       1.163406096654e+00       4.224069219489e-06       9.912328980059e-01       4.187036373811e-06       2.800654561070e+00       1.509035203594e+00       4.356199442252e-13       6.746578396864e-13       2.841985189756e-05 
       3.257109352096e-01       2.070207020702e+00       8.731695656105e+03       1.163390551972e+00       4.265595644156e-06       9.911433975202e-01       4.227816959196e-06       2.823308691698e+00       1.511164998358e+00       4.391405769477e-13       6.796895430567e-13       2.882748403014e-05 
       3.241272002334e-01       2.085208520852e+00       8.710565882657e+03       1.163374052456e+00       4.307321097484e-06       9.910536326857e-01       4.268786220806e-06       2.845994444644e+00       1.513238584284e+00       4.426658911592e-13       6.847201260009e-13       2.923835982242e-05 
       3.225587922191e-01       2.100210021002e+00       8.689577087201e+03       1.163356539878e+00       4.349245250236e-06       9.909636048913e-01       4.309943751731e-06       2.868710958908e+00       1.515255887493e+00       4.461957367588e-13       6.897492872765e-13       2.965248537929e-05 
       3.210054897428e-01       2.115211521152e+00       8.668727819643e+03       1.163337952514e+00       4.391367750525e-06       9.908733155148e-01       4.351289122607e-06       2.891457373491e+00       1.517216834224e+00       4.497299625700e-13       6.947767238372e-13       3.006986676773e-05 
       3.194670756254e-01       2.130213021302e+00       8.648016648442e+03       1.163318224939e+00       4.433688222299e-06       9.907827659233e-01       4.392821880131e-06       2.914232827393e+00       1.519121350879e+00       4.532684162713e-13       6.998021307388e-13       3.049051001476e-05 
       3.179433368311e-01       2.145214521452e+00       8.627442160358e+03       1.163297287816e+00       4.476206263734e-06       9.906919574743e-01       4.434541545478e-06       2.937036459612e+00       1.520969364062e+00       4.568109443232e-13       7.048252010404e-13       3.091442110565e-05 
       3.164340643691e-01       2.160216021602e+00       8.607002960216e+03       1.163275067666e+00       4.518921445522e-06       9.906008915160e-01       4.476447612625e-06       2.959867409150e+00       1.522760800632e+00       4.603573918900e-13       7.098456257004e-13       3.134160598155e-05 
       3.149390531985e-01       2.175217521752e+00       8.586697670661e+03       1.163251486634e+00       4.561833309053e-06       9.905095693879e-01       4.518539546569e-06       2.982724815007e+00       1.524495587756e+00       4.639076027575e-13       7.148630934666e-13       3.177207053713e-05 
       3.134581021349e-01       2.190219021902e+00       8.566524931914e+03       1.163226462237e+00       4.604941364485e-06       9.904179924219e-01       4.560816781434e-06       3.005607816181e+00       1.526173652972e+00       4.674614192459e-13       7.198772907603e-13       3.220582061831e-05 
       3.119910137602e-01       2.205220522052e+00       8.546483401544e+03       1.163199907104e+00       4.648245088697e-06       9.903261619427e-01       4.603278718458e-06       3.028515551675e+00       1.527794924250e+00       4.710186821172e-13       7.248879015551e-13       3.264286201930e-05 
       3.105375943352e-01       2.220222022202e+00       8.526571754224e+03       1.163171728699e+00       4.691743923111e-06       9.902340792683e-01       4.645924723865e-06       3.051447068826e+00       1.529359267277e+00       4.745792162222e-13       7.298945825115e-13       3.308320047986e-05 
       3.090976537142e-01       2.235223522352e+00       8.506788681501e+03       1.163141829028e+00       4.735437271392e-06       9.901417457114e-01       4.688754126603e-06       3.074401075307e+00       1.530866317353e+00       4.781427918263e-13       7.348968958213e-13       3.352684168247e-05 
