# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       1.257105395402e-04       7.953782500000e+03       5.309769519582e+01       1.163653026426e+00       2.864171067915e+01       0.000000000000e+00      2.225073858507e-308       2.168075909318e+04       2.725498227596e+00       3.372643633781e-09       4.496857478953e-09       7.048695330498e+03 
       1.257026779699e-04       7.954280000000e+03       5.309464548091e+01       1.163653035501e+00       2.864529357666e+01       0.000000000000e+00      2.225073858507e-308       2.168211502948e+04       2.725498229980e+00       3.372854575908e-09       4.497138736058e-09       7.049719614709e+03 
       1.256948173827e-04       7.954777500000e+03       5.309159611885e+01       1.163653044559e+00       2.864887669787e+01       0.000000000000e+00      2.225073858507e-308       2.168347096577e+04       2.725498227370e+00       3.373065518013e-09       4.497419991073e-09       7.050743972583e+03 
       1.256869577786e-04       7.955275000000e+03       5.308854710958e+01       1.163653053602e+00       2.865246004279e+01       0.000000000000e+00      2.225073858507e-308       2.168482690206e+04       2.725498236002e+00       3.373276460094e-09       4.497701250694e-09       7.051768404119e+03 
       1.256790991574e-04       7.955772500000e+03       5.308549845304e+01       1.163653062627e+00       2.865604361142e+01       0.000000000000e+00      2.225073858507e-308       2.168618283836e+04       2.725498255872e+00       3.373487402153e-09       4.497982514923e-09       7.052792909319e+03 
       1.256712415188e-04       7.956270000000e+03       5.308245014915e+01       1.163653071635e+00       2.865962740372e+01       0.000000000000e+00      2.225073858507e-308       2.168753877465e+04       2.725498254490e+00       3.373698344185e-09       4.498263770349e-09       7.053817488183e+03 
       1.256633848627e-04       7.956767500000e+03       5.307940219787e+01       1.163653080626e+00       2.866321141972e+01       0.000000000000e+00      2.225073858507e-308       2.168889471095e+04       2.725498264335e+00       3.373909286195e-09       4.498545030377e-09       7.054842140710e+03 
       1.256555291888e-04       7.957265000000e+03       5.307635459913e+01       1.163653089601e+00       2.866679565943e+01       0.000000000000e+00      2.225073858507e-308       2.169025064724e+04       2.725498269156e+00       3.374120228183e-09       4.498826288303e-09       7.055866866901e+03 
       1.256476744971e-04       7.957762500000e+03       5.307330735286e+01       1.163653098560e+00       2.867038012286e+01       0.000000000000e+00      2.225073858507e-308       2.169160658353e+04       2.725498285196e+00       3.374331170147e-09       4.499107550828e-09       7.056891666756e+03 
       1.256398207874e-04       7.958260000000e+03       5.307026045902e+01       1.163653107502e+00       2.867396480999e+01       0.000000000000e+00      2.225073858507e-308       2.169296251983e+04       2.725498296202e+00       3.374542112088e-09       4.499388811245e-09       7.057916540276e+03 
       1.256319680593e-04       7.958757500000e+03       5.306721391752e+01       1.163653116428e+00       2.867754972083e+01       0.000000000000e+00      2.225073858507e-308       2.169431845612e+04       2.725498302167e+00       3.374753054006e-09       4.499670069552e-09       7.058941487461e+03 
       1.256241163129e-04       7.959255000000e+03       5.306416772832e+01       1.163653125335e+00       2.868113485533e+01       0.000000000000e+00      2.225073858507e-308       2.169567439242e+04       2.725498319338e+00       3.374963995899e-09       4.499951332450e-09       7.059966508311e+03 
       1.256162655478e-04       7.959752500000e+03       5.306112189136e+01       1.163653134228e+00       2.868472021359e+01       0.000000000000e+00      2.225073858507e-308       2.169703032871e+04       2.725498331455e+00       3.375174937771e-09       4.500232593236e-09       7.060991602826e+03 
       1.256084157639e-04       7.960250000000e+03       5.305807640656e+01       1.163653143105e+00       2.868830579555e+01       0.000000000000e+00      2.225073858507e-308       2.169838626500e+04       2.725498338512e+00       3.375385879621e-09       4.500513851903e-09       7.062016771007e+03 
       1.256005669610e-04       7.960747500000e+03       5.305503127387e+01       1.163653151965e+00       2.869189160123e+01       0.000000000000e+00      2.225073858507e-308       2.169974220130e+04       2.725498356759e+00       3.375596821447e-09       4.500795115160e-09       7.063042012854e+03 
       1.255927191389e-04       7.961245000000e+03       5.305198649323e+01       1.163653160807e+00       2.869547763056e+01       0.000000000000e+00      2.225073858507e-308       2.170109813759e+04       2.725498386195e+00       3.375807763248e-09       4.501076383003e-09       7.064067328366e+03 
       1.255848722975e-04       7.961742500000e+03       5.304894206458e+01       1.163653169633e+00       2.869906388361e+01       0.000000000000e+00      2.225073858507e-308       2.170245407388e+04       2.725498394298e+00       3.376018705026e-09       4.501357642009e-09       7.065092717545e+03 
       1.255770264365e-04       7.962240000000e+03       5.304589798785e+01       1.163653178444e+00       2.870265036040e+01       0.000000000000e+00      2.225073858507e-308       2.170381001018e+04       2.725498397315e+00       3.376229646784e-09       4.501638898888e-09       7.066118180390e+03 
       1.255691815558e-04       7.962737500000e+03       5.304285426299e+01       1.163653187239e+00       2.870623706091e+01       0.000000000000e+00      2.225073858507e-308       2.170516594647e+04       2.725498411502e+00       3.376440588519e-09       4.501920160349e-09       7.067143716903e+03 
       1.255613376552e-04       7.963235000000e+03       5.303981088992e+01       1.163653196016e+00       2.870982398508e+01       0.000000000000e+00      2.225073858507e-308       2.170652188277e+04       2.725498436857e+00       3.376651530228e-09       4.502201426389e-09       7.068169327082e+03 
       1.255534947344e-04       7.963732500000e+03       5.303676786860e+01       1.163653204778e+00       2.871341113299e+01       0.000000000000e+00      2.225073858507e-308       2.170787781906e+04       2.725498440848e+00       3.376862471917e-09       4.502482683579e-09       7.069195010929e+03 
       1.255456527935e-04       7.964230000000e+03       5.303372519896e+01       1.163653213522e+00       2.871699850458e+01       0.000000000000e+00      2.225073858507e-308       2.170923375535e+04       2.725498455997e+00       3.377073413580e-09       4.502763945344e-09       7.070220768443e+03 
       1.255378118320e-04       7.964727500000e+03       5.303068288093e+01       1.163653222251e+00       2.872058609991e+01       0.000000000000e+00      2.225073858507e-308       2.171058969165e+04       2.725498466030e+00       3.377284355223e-09       4.503045204971e-09       7.071246599626e+03 
       1.255299718499e-04       7.965225000000e+03       5.302764091446e+01       1.163653230964e+00       2.872417391895e+01       0.000000000000e+00      2.225073858507e-308       2.171194562794e+04       2.725498487211e+00       3.377495296842e-09       4.503326469171e-09       7.072272504476e+03 
       1.255221328470e-04       7.965722500000e+03       5.302459929949e+01       1.163653239661e+00       2.872776196169e+01       0.000000000000e+00      2.225073858507e-308       2.171330156424e+04       2.725498503267e+00       3.377706238439e-09       4.503607731225e-09       7.073298482995e+03 
       1.255142948230e-04       7.966220000000e+03       5.302155803595e+01       1.163653248341e+00       2.873135022815e+01       0.000000000000e+00      2.225073858507e-308       2.171465750053e+04       2.725498514192e+00       3.377917180013e-09       4.503888991130e-09       7.074324535183e+03 
       1.255064577779e-04       7.966717500000e+03       5.301851712378e+01       1.163653257006e+00       2.873493871835e+01       0.000000000000e+00      2.225073858507e-308       2.171601343682e+04       2.725498536248e+00       3.378128121567e-09       4.504170255606e-09       7.075350661039e+03 
       1.254986217114e-04       7.967215000000e+03       5.301547656293e+01       1.163653265656e+00       2.873852743226e+01       0.000000000000e+00      2.225073858507e-308       2.171736937312e+04       2.725498553161e+00       3.378339063097e-09       4.504451517928e-09       7.076376860565e+03 
       1.254907866233e-04       7.967712500000e+03       5.301243635332e+01       1.163653274287e+00       2.874211636983e+01       0.000000000000e+00      2.225073858507e-308       2.171872530941e+04       2.725498564928e+00       3.378550004602e-09       4.504732778091e-09       7.077403133760e+03 
       1.254829525135e-04       7.968210000000e+03       5.300939649490e+01       1.163653282905e+00       2.874570553119e+01       0.000000000000e+00      2.225073858507e-308       2.172008124570e+04       2.725498587808e+00       3.378760946090e-09       4.505014042823e-09       7.078429480625e+03 
       1.254751193817e-04       7.968707500000e+03       5.300635698761e+01       1.163653291505e+00       2.874929491622e+01       0.000000000000e+00      2.225073858507e-308       2.172143718200e+04       2.725498621805e+00       3.378971887551e-09       4.505295312115e-09       7.079455901159e+03 
       1.254672872279e-04       7.969205000000e+03       5.300331783139e+01       1.163653300091e+00       2.875288452500e+01       0.000000000000e+00      2.225073858507e-308       2.172279311829e+04       2.725498634360e+00       3.379182828993e-09       4.505576572521e-09       7.080482395364e+03 
       1.254594560517e-04       7.969702500000e+03       5.300027902617e+01       1.163653308660e+00       2.875647435748e+01       0.000000000000e+00      2.225073858507e-308       2.172414905459e+04       2.725498641741e+00       3.379393770411e-09       4.505857830759e-09       7.081508963239e+03 
       1.254516258531e-04       7.970200000000e+03       5.299724057189e+01       1.163653317213e+00       2.876006441367e+01       0.000000000000e+00      2.225073858507e-308       2.172550499088e+04       2.725498676498e+00       3.379604711806e-09       4.506139100281e-09       7.082535604785e+03 
       1.254437966318e-04       7.970697500000e+03       5.299420246850e+01       1.163653325750e+00       2.876365469357e+01       0.000000000000e+00      2.225073858507e-308       2.172686092717e+04       2.725498689793e+00       3.379815653178e-09       4.506420360904e-09       7.083562320002e+03 
       1.254359683876e-04       7.971195000000e+03       5.299116471593e+01       1.163653334272e+00       2.876724519721e+01       0.000000000000e+00      2.225073858507e-308       2.172821686347e+04       2.725498714176e+00       3.380026594530e-09       4.506701626083e-09       7.084589108890e+03 
       1.254281411205e-04       7.971692500000e+03       5.298812731412e+01       1.163653342777e+00       2.877083592456e+01       0.000000000000e+00      2.225073858507e-308       2.172957279976e+04       2.725498717081e+00       3.380237535859e-09       4.506982882354e-09       7.085615971450e+03 
       1.254203148301e-04       7.972190000000e+03       5.298509026300e+01       1.163653351268e+00       2.877442687566e+01       0.000000000000e+00      2.225073858507e-308       2.173092873605e+04       2.725498747345e+00       3.380448477168e-09       4.507264149908e-09       7.086642907681e+03 
